,id_news,country,media_outlet,url,title,text,date,search
38,22598151.0,chile,elcalbucano,https://www.elcalbucano.cl/2022/03/diputado-hector-ulloa-mientras-no-exista-un-programa-solido-en-materia-social/,Diputado Héctor Ulloa: «Mientras no exista un programa sólido en materia social»,"Diputado Héctor Ulloa: «Mientras no exista un programa sólido en materia social de parte del Presidente Boric, no se puede descartar apoyar un 5° retiro» #elcalbucano La disposición surge a raíz de interpretaciones erróneas que fueron pesquisadas por los congresistas en el proyecto sobre el 4° retiro, el que fue aprobado en la cámara de origen, y donde argumentan que “la secretaría de la Cámara de diputados ha excedido en sus competencias”, ya que “es el Presidente de la Cámara quien tiene la facultad para evaluar su admisibilidad”. Es por ello que el diputado por el distrito 26, Héctor Ulloa, recalca las necesidades sociales de la zona que representa “es indudable que los efectos económicos de la pandemia siguen afectando a cientos y miles de familia de nuestro país, sobre todo en nuestra región, afectada además por el alza de los alimentos básicos, de combustibles, entre otros”, sostiene. En ese contexto, indica que ante la falta de apoyo estatal para minimizar los impactos que están afectando a sectores desprotegidos, es que entregan respaldo a un nuevo rescate de dineros propios. “Mientras no exista un programa sólido en materia social de parte del presidente Gabriel Boric, naturalmente que no se puede descartar un apoyo a un 5° retiro, sobre todo para aquellas familias de clase media que han recibido muy poca ayuda social y que día a día nos hacen ver la necesidad de contar con recursos económicos que le permitan sobrellevar –o aliviar en parte– ésta tremenda carga económica que han significado los últimos meses», concluye Ulloa.",2022-03-21,droga
39,22598152.0,chile,elcalbucano,https://www.elcalbucano.cl/2022/03/mapas-muestran-como-la-sequia-ha-afectado-la-vegetacion-natural/,Mapas muestran cómo la sequía ha afectado la vegetación natural,"Mapas muestran cómo la sequía ha afectado la vegetación natural en parques nacionales #elcalbucano –          Mediante una plataforma satelital, que monitorea los efectos climáticos en el follaje verde de la vegetación en distintas zonas del país, Conaf puede acceder a información que le permite apoyar sus planes de manejo y evaluar los objetivos de conservación de los parques. –          La herramienta, que fue creada por investigadores de la PUCV, muestra cómo el Parque Nacional La Campana se encuentra en una situación extrema de sequedad, con valores no vistos en los últimos 20 años. –          La plataforma trabaja utilizando datos del sensor MODIS a bordo de dos satélites gemelos de la NASA: Terra y Aqua. El Parque Nacional La Campana, ubicado en la Región de Valparaíso, se encuentra gravemente afectado por la sequía donde el follaje disponible alcanzó niveles críticos, según muestra un mapa disponible en el portal web del Laboratorio de Geoinformación y Percepción Remota del Instituto de Geografía de la Pontificia Universidad Católica de Valparaíso (PUCV). Los investigadores de la PUCV pusieron a disposición de Conaf cuatro Plataformas de Monitoreo Fenológico, que es una herramienta que permite medir periódicamente si los niveles de verdor son normales en cuatro parques nacionales tomando como referencia los datos de NASA de las dos últimas décadas. El trabajo se ha desarrollado en los parques nacionales La Campana, Río Clarillo, Nahuelbuta y Pumalín. La plataforma se basa en un nobel algoritmo matemático pero que se traduce en un simple sistema “semáforo” que muestra en verde las zonas en recuperación, en amarilla aquellas que están en condición de precaución y en rojo los sectores en alerta, es decir, con una condición de desecamiento extremo. En el caso de La Campana, los datos muestran que el 38% de la superficie del parque y de sus alrededores ya está en alerta, el 18% en precaución y solo el 0,03% en recuperación. “Eso significa que a febrero de 2022 el parque está en una condición extremadamente seca. Todas las zonas rojas tienen niveles de verdor que corresponden al 2,5% de los valores más bajos de verdor observado en 20 años de resgistros MODIS de NASA. Esa es una consecuencia de la hiper sequía que estamos atravesando en la zona central”, indicó Roberto Chávez, director del Laboratorio de Geoinformación y Percepción Remota del Instituto de Geografía de la Pontificia Universidad Católica de Valparaíso (PUCV). Chávez, quien es PhD en Geo-information Sciences and Remote Sensing, indicó que “el color rojo muestra una condición extremadamente seca, por ejemplo si la vegetación se mueve entre un valor de cantidad de follaje verde que va entre 0, para un suelo que no tiene nada de verdor, a 100%, que es una zona que está completamente cubierta de vegetación, entonces si este ecosistema se mueve entre 0 y 100 durante el año, 0lo que estamos observando en el mapa en color rojo es una condición de 2,5  o menor, es decir, casi cero”. Esta herramienta de actualización continua y permanente puede ser utilizada no solo para evaluar el impacto de la falta de lluvia, sino para que los guarda parques puedan monitorear cualquier disturbio que afecte el follaje de la vegetación. “Va a quedar plasmado en estos mapas cualquier evento que afecte la vegetación de los parques, entonces nosotros lo hemos utilizado para evaluar incendios, la sequía, o para evaluar por ejemplo invasiones de insectos que pueden comer las hojas de un gran número de árboles. También podría ser usado para detectar tala de bosques, sobre todo en parques con zonas de difícil acceso”, concluyó Chávez. IMPORTANCIA PARA CONAF El jefe del Departamento de Monitoreo e Información del Sistema Nacional de Áreas Protegidas de Conaf explicó que es una herramienta de monitoreo en tiempo real «que nos da una ventaja importante como sistema de alerta temprana”. Por ejemplo, en aspectos fenológicos, indicó que «nos sirve mucho para poder adelantar temas de gestión con respecto a incendios forestales, reducción de visitantes cuando es necesario, reforzar las estrategias de concientización ambiental, prepararnos para una temporada dura viendo, por ejemplo, que la vegetación está muy seca y reforzar nuestras labores de prevención y planificar también aspectos de un futuro combate». El profesional detalló que en el Parque Nacional La Campana se ha observado progresivamente en los últimos 4 años que los records de fenología se han roto todos los años: «eso es un problema, porque no sabemos el alcance del daño que pueda tener el bosque esclerófilo en ese parque por la sequía y no nos queda más que evitar que se incendie, porque sería terrible que además de que se están secando las hojas se produjera un fenómeno mayor, se incendie la zona y perdamos toda la biodiversidad que tienen estos sectores, por lo tanto estamos extremando las medidas de seguridad al respecto». En Río Clarillo, en tanto, se ha podido observar que se han visto afectados algunos sectores, principalmente en los sectores más esclerófilos, «los espinales en la zona de la entrada, pero no así los bosques interiores, que, si bien presentaron algunos episodios de alerta este año, esto se ha ido atenuando», sostuvo.",2022-03-21,droga
40,22598158.0,chile,elllanquihue,https://www.ellanquihue.cl/impresa/2022/03/22/full/cuerpo-principal/11/,"Gobierno pone suma urgencia a amnistía de ""presos del estallido""","El gobierno pondrá suma urgencia al proyecto de ley que concede una amnistía a quienes fueron detenidos por delitos ocurridos en el contexto del estallido social de 2019, exceptuando los ilícitos de mayor gravedad. Así lo anunció el ministro secretario general de la Presidencia, Giorgio Jackson, luego de reunirse en La Moneda con la senadora Fabiola Campillai, quien perdió la visión luego de ser impactada por una bomba lacrimógena lanzada por Carabineros. ""Quisiéramos comenzar anunciando la suma urgencia de este proyecto, el proyecto de ley de indulto o amnistía como se le ha llamado, que para nosotros es importante en materia de derechos humanos"", dijo Jackson, agregando que el objetivo de fondo es ""cerrar o de alguna manera revisar y ojalá sanar ciertas heridas que dejó el estallido social en nuestra sociedad"". El secretario de Estado informó que las bancadas de diputados y senadores de los partidos que forman parte del gobierno fueron notificadas en una reunión almuerzo realizada este lunes. El paso siguiente, explicó el ministro, será convencer al resto de los parlamentarios. Después de un largo y dificultoso trámite, el proyecto fue aprobado por la Comisión de Constitución del Senado durante el periodo legislativo anterior, quedando a la espera del pronunciamiento de la sala. Durante el debate en comisión, sufrió varios cambios, el más importante es el cambio de la figura legal del indulto por la amnistía. Además, se acotaron los delitos que serían incluidos, dejando fuera los más graves como los homicidios frustrados, los incendios y los ataques a policías. Sí quedaron dentro de este ""catálogo"" los incendios donde los daños no excedan las 40 UTM y en los que no se ponga en riesgo la vida de las personas. Lo anterior contempla, por ejemplo, a las barricadas. Del mismo modo, el proyecto despachado a la sala señala que los delitos ""amnistiables"" serán aquellos cometidos entre el 7 de octubre de 2019 y el 9 de diciembre de 2020. ""Acá tiene que haber un trabajo en conjunto en materia de entregar los argumentos que se dieron a lo largo de la tramitación, que fueron derribando algunos mitos respecto al proyecto de indulto (…) Hay también un catálogo más acotado de delitos que dejan fuera la mayoría de los casos por los que se ha criticado principalmente esta ley"", manifestó Jackson. Recalcó que también se trabaja en la búsqueda de reparaciones para las víctimas de violaciones a los derechos humanos en dicho período, tema que está siendo abordado por el ministerio de Justicia. Asimismo, enfatizó que la reparación también apuntará a ""aquellas personas, familias, que tuvieron alguna pérdida patrimonial, de su negocio, de su pyme"", aspecto que está a cargo del Ministerio de Economía. Una serie de condiciones exigió la Asamblea Coordinadora de Estudiantes Secundarios (ACES) para deponer la toma que mantiene hace más de 8 meses en el Instituto Nacional de Derechos Humanos (INDH) en apoyo a los denominados ""presos de la revuelta"". Entre las condiciones figura iniciar un procedimiento judicial contra Sebastián Piñera, la disolución de Carabineros, la libertad de los supuestos ""presos políticos"" del estallido y una ley de reparación integral para las víctimas. Por mandato de la Contraloría, la dirección del INDH debe desalojar la toma a más tardar este 23 de marzo.",2022-03-22,droga
41,22598159.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/21/full/cuerpo-principal/7/,La semana del títere se celebrará en la provincia,"La Colectiva de arte y títeres Üñüm, invitó a la comunidad insular a ser parte de la semana de celebración del arte milenario de las marionetas, que dará inicio esta jornada en el marco de las actividades agendadas en el Archipiélago que incluyen obras, mediación pedagógica, talleres y un encuentro abierto. Niko Sepúlveda, integrante de la agrupación, comentó que ""en estos años de oficio y con la vuelta al Archipiélago, sentimos la profunda necesidad de visibilizar y dignificar nuestro arte en la región, llegando así a distintas comunas, localidades rurales, urbanas e islas"". Hoy a las lleva a cabo el taller de títeres de varilla para alumnos de la Escuela Rural de Nercón, mientras que mañana se presentará la obra ""Las aventuras de Lila: corazón despierta"" en el mismo establecimiento educacional, ambas iniciativas apoyadas por el programa Cultura en los Barrios del municipio castreño. El miércoles a las 17.30 horas se realizará en la Plaza de Armas de Castro la iniciativa denominada ""Üñüm: jornada por las infancias libres"", mientras que al día siguiente se llevará a cabo el encuentro de mediación pedagógica ""Navegando en la historia de los títeres"", en el Centro de Creación Artística (Cecrea) de la capital isleña. Asimismo, se espera el viernes replicar el taller de títeres de varilla y el sábado está programada a las 15.30 una función para adultos en la bibliolancha (Quemchi) de la obra ""Con agua: siémbrate lesbiana"". El martes 29 concluyen las actividades con una nueva función de ""Las Aventuras de Lila: corazón despierta"" en el Centro Cultural de Castro, desde las 19 horas. Para asistir se debe portar el Pase de Movilidad.",2022-03-21,droga
42,22598173.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/23/full/cuerpo-principal/8/,columna de opinión,"Ayer se celebró el Día Mundial del Agua en todas sus formas: cuerpos de agua dulce, salada, agua potable, aguas subterráneas profundas y poco profundas. Sin embargo, convivimos también con otro tipo y aspecto de aguas, que lamentablemente generamos nosotros: aguas residuales. Son porciones hídricas que modifican el ecosistema causando estragos tanto a las especies vivas que allí habitan, generando impactos ambientales en nuestra calidad de vida y que percibimos diariamente a través de su aspecto y olor. En este día, es importante recordar que el 70% de nuestro planeta está conformado por este recurso, y el cual recibe anualmente alrededor de 500 mil toneladas anuales de residuos diversos que se alojan tanto en la superficie como en los fondos de cuerpos de agua. Hay un aumento del 900% de emisión de residuos y, por ende, contaminación de aguas en los últimos 30 años; y lamentablemente la tendencia va en un progresivo aumento, destacándose entre uno de los efectos más nocivos la toxicidad que ha de significar el medio hídrico para sus especies, las cuales no solamente persisten en el sistema acuático, sino que peor aún: se transfieren y afectan la salud de las y los habitantes de la población. Ahora bien, es sabido que se recomienda beber entre un litro y medio y dos litros de agua al día ya que el agua es el elemento más necesario para nuestra vida. Nuestro cuerpo está formado en un 70% de agua, el 95% del peso de nuestro cerebro es agua, nuestra sangre contiene un 85% de agua y nuestros pulmones un 90%. Cada célula de nuestro cuerpo contiene alrededor de un 70-80% de agua. Pero el agua también cumple funciones aparte de la hidratación de nuestras células y órganos. El agua es el medio donde ocurren reacciones químicas como, por ejemplo, en la fabricación de proteínas, también es el medio de transporte de iones y nutrientes, ayuda a limpiar de toxinas nuestro organismo arrastrando nuestros productos de excreción, participa en la digestión, regula nuestra temperatura corporal y desempeña otras funciones. Sin embargo, para que ello ocurra, debe haber una fuente disponible y en condiciones de ser consumida. En ese respecto, el agua es recurso escaso y limitado, aunque muchas veces no lo parece. disponibilidad Es importante recordar que la disponibilidad de agua dulce potable en nuestro planeta alcanza solo un 0,025% de la totalidad del recurso, principalmente almacenada en napas subterráneas poco profundas. De esto, es importante preservar una calidad adecuada y una conducta responsable en términos de su uso. Evitar pérdidas por válvulas mal cerradas; reducir tiempos y flujos de agua en lavados; evitar arrojar residuos a alcantarillados, inodoros e incluso a cuerpos de agua directamente; disminuir el volumen de agua de riego recolectando aguas de otras fuentes, entre otros. A su vez, es importante reducir el uso de productos químicos contaminantes como detergentes, jabones, suavizantes o cualquier producto de limpieza e higiene. Esta idea, desde un punto de vista doméstico, es trabajable. Pero ¿qué ocurre con el consumo de agua a gran escala producto de las operaciones industriales? En Chile, cerca del 95% del uso de agua es de tipo industrial (siendo el agrícola el más relevante), lo que no solamente implica un efecto sobre la calidad de efluentes posteriores al proceso (o aguas residuales que resultan de los mismos), sino en algo aún más preocupante: la disponibilidad del recurso. Actualmente, el 72% del territorio nacional sufre algún tipo de sequía o estragos producto de lo mismo; efectos sobre la pequeña y mediana empresa agrícola; mortandad de especies e incluso zonas (principalmente en la zona norte y centro-sur del país) sin acceso al agua potable. Muchas han sido las medidas transitorias; principalmente camiones aljibes que proveen de agua en estas zonas. Sin embargo, y durante años, no ha sido suficiente. Año a año la disponibilidad del agua en nuestro país se reduce, y cada vez son más personas las que no tienen acceso al agua. Año a año el nivel de contaminación de nuestros cuerpos de agua aumenta y sin darnos cuenta, estamos reduciendo nuestra cantidad de agua a consumir y la calidad de estas. Es importante este día, como los posteriores, recordar que si bien Chile es un país privilegiado en acceso a este recurso, no durará para siempre. Debemos ser responsables y cuidadosos con el uso de nuestra agua. La disponibilidad ya está siendo un tema para tratar y año a año aumenta a pasos agigantados. Cuidemos el agua que aún tenemos y contribuyamos a que ese recurso dure más de lo que ya está por agotarse. Diego Reyes Espinoza, director de la Escuela de Ingeniería Ambiental de la Universidad Austral de Chile Sede Puerto Montt y magíster en Matemáticas Aplicadas",2022-03-23,droga
43,22598174.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/23/full/cuerpo-principal/9/,Tras riesgo de racionamiento La Moneda estudia poner una tasa al sobreconsumo,"Una especie de impuesto a las familias que se excedan en el uso del agua es una de las fórmulas que está estudiando el Gobierno para enfrentar la sequía que tiene al país en riesgo de racionamiento en sectores urbanos. Así lo afirmó ayer el ministro de Obras Públicas, Juan Carlos García, quien no descartó que se llegue a gravar el sobreconsumo del recurso hídrico de ser necesario. ""Son medidas que estamos empezando a estudiar y tendrán que ser consensuadas con todos los actores"", señaló la autoridad. El análisis lo está realizando la Superintendencia de Servicios Sanitarios, órgano al que el Ejecutivo encomendó que en los próximos meses analice propuestas de medidas que permitan anticiparse a los períodos de escasez. El ministro García enfatizó que de llegar a aplicarse una estrategia en esa línea, se haría de forma ""progresiva"", y aseguró que no sería ""radical"", pues actualmente ya se usa un mecanismo similar para gravar el sobreconsumo eléctrico durante el invierno. En paralelo a dicho análisis, el secretario de Estado señaló que se está trabajando para controlar y sancionar el ""uso y extracción ilegal"" del recurso hídrico, para lo cual planean aplicar nuevas tecnologías y coordinarse con los gobiernos regionales para indagar denuncias ciudadanas. ""Es urgente un cambio que garantice el acceso al agua como derecho humano y bien común para el desarrollo sustentable de Chile"", tuiteó el Presidente Gabriel Boric como parte de la celebración del Día Mundial del Agua. En la jornada el titular del MOP visitó las obras para ampliar la planta productora de agua potable Padre Hurtado, la que entraría en funcionamiento en junio y que casi duplicará el suministro para comunas del sector oriente de la capital afectadas por el bajo caudal de su principal abastecedor, el río Mapocho. Con ella, tanto el ministro como Aguas Andinas afirmaron que se podría garantizar la disponibilidad hídrica para este año, disminuyendo el riesgo de un racionamiento. Pese a ello, señalaron que el escenario para el próximo verano es aún incierto. ""Entre diciembre de 2022 y abril de 2023 va a ser el próximo período que nos va a tener preocupados"", dijo en radio Cooperativa el director de clientes de la sanitaria, Eugenio Rodríguez. En esa zona los municipios han impulsado planes para reducir el gasto hídrico en el regado de áreas verdes, estrategia que ahora Las Condes expandirá a las casas bajo un plan que pretende reemplazar el pasto de los antejardines por especies de bajo consumo. La iniciativa ""Plantemos futuro"" abarcará más de mil viviendas reduciendo en un 70% el gasto de agua por metro cuadrado, según estiman. Los interesados pueden postular en www.lascondes.cl. A nivel nacional la Asociación Chilena de Municipalidades (ACHM) informó que ya hay una decena de municipios que han tomado medidas por la escasez hídrica impulsando normativas locales que restringen y sancionan el mal del agua, medidas que ahora se buscarían expandir a un centenar de comunas. La agrupación contó que está trabajando junto a 150 municipios para desarrollar ordenanzas que contemplen un manejo sustentable del agua en parques, jardines, recintos deportivos y toda infraestructura comunitaria consistorial.",2022-03-23,droga
44,22598175.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/23/full/cuerpo-principal/10/,Convención hace uso de su prórroga,"La presidenta de la Convención Constitucional, María Elisa Quinteros, informó ayer que la instancia activó oficialmente la prórroga de tres meses más de funcionamiento que permite la reforma que creó el proceso constituyente. Con ello, su labor se extenderá hasta el 5 de julio, día al que aseguró llegarán con el borrador de Constitución terminado pese a las dudas por el trabajo que aún les resta. ""Lo vamos a lograr. Y sí, lo vamos a aprobar. Esa es mi más profunda convicción"", dijo la líder de la convención, que ayer fue ratificada en el cargo con 114 votos a favor, 8 en contra y 25 abstenciones. En la jornada Quinteros lideró una cuenta pública del trabajo realizado en estos casi nueve meses, destacando que hay 135 artículos aprobados para la propuesta de carta magna a plebiscitar, las que en promedio se visaron con un 80% de respaldo del pleno. Por la tarde se agregaron unas cuantas más al votarse el segundo informe de la comisión de Sistemas de Justicia. Se rechazaron normas de jurisdicción indígena: unas vuelven a comisión y otras se borraron del proceso.",2022-03-23,droga
45,22598156.0,chile,seminariolocal,https://www.semanariolocal.cl/archivos/4940,Ministra Jeannette Jara convoca a líderes de la CPC a diálogo tripartito por reforma de pensiones,"“Hay un ánimo de diálogo y de construcción en conjunto, una mirada de país importante, de que hay que hacer cambios con gradualidad en su implementación”, dijo la ministra del Trabajo y Previsión Social, Jeannette Jara, luego de reunirse esta tarde con el presidente de la Confederación de la Producción y del Comercio (CPC), Juan Sutil, y con representantes de las seis ramas que integran la multigremial. La autoridad manifestó que la “convocatoria que le hemos hecho a la CPC se enmarca en los diálogos tripartitos para la reforma previsional, que son muy importantes, que son ineludibles y que tenemos el deber como sociedad de concretarlos”. El presidente de la CPC, en tanto, valoró la reunión con la secretaria de Estado. “Es importante entender que la construcción de acuerdos y el trabajo prelegislativo es muy importante, porque también tenemos un Congreso que tiene que concurrir a aquellos acuerdos. Como la ministra ha mencionado, tiene que ser un trabajo tripartito donde estemos todos presentes”, afirmó, añadiendo que los cambios deben contemplar gradualidad y racionalidad. “Creemos que estas mesas (de diálogo social), que permitan construir esa gradualidad, racionalidad y acuerdos, y mirándolo en el país del futuro, en el país del desarrollo, vamos a tener que ir encontrando los caminos”, sostuvo Sutil. Acompañando a la ministra, en la cita estuvieron presentes los subsecretarios de Previsión Social, Christian Larraín, y de Trabajo, Giorgio Boccardo. Mientras, junto a Sutil asistieron Fernando Alvear, gerente general de la CPC; Cristián Allendes, presidente de la Sociedad Nacional de Agricultura (SNA); Ricardo Mewes, presidente de la Cámara Nacional de Comercio (CNC); Francisco Costabal, vicepresidente de la Sociedad Nacional de Minería (Sonami); Aurora Olave, secretaria general de la Sociedad de Fomento Fabril (Sofofa); Antonio Errázuriz, presidente de la Cámara Chilena de la Construcción (CChC); y Matías Bernier, gerente de estudios de la Asociación de Bancos (ABIF). Con todo, respecto a los fondos de pensiones que los afiliados al sistema de pensiones mantienen en sus cuentas individuales, la titular de la cartera de Trabajo reiteró que se van a mantener en las AFP. “Nosotros no hemos innovado sobre la materia”, dijo. Y agregó: “Respecto de las nuevas cotizaciones, debemos construir un nuevo sistema de seguridad social”. Salario mínimo y 40 horas El Programa de Gobierno del Presidente Gabriel Boric contempla una agenda de importantes cambios previsionales, como una reforma al sistema de pensiones con un modelo público y solidario, y laborales, como el aumento gradual del salario mínimo para llevarlo a $500 mil hacia el final de la administración del Presidente Boric. Sobre el proyecto de reducción de la jornada laboral de 45 a 40 horas semanales, Jara sostuvo que se está estudiando la moción presentada por las diputadas Karol Cariola y Camila Vallejo (actualmente, ministra Vocera de Palacio). “Estamos comprometidos en avanzar en la reducción de la jornada laboral a 40 horas”, enfatizó. Al respecto, el presidente de la CPC dijo que “creo que es una aspiración de la sociedad en su conjunto, más que de un sector u otro. Así que iremos trabajar en ello y esperamos contribuir en esos acuerdos, en esa gradualidad, en esa forma de hacer bien las cosas”. En cuanto al aumento del salario mínimo, Jara informó que se está trabajando en la elaboración del proyecto de ley y que se están estudiando los apoyos que se les brindarán las pymes. “Creemos que para eso todas y todos estamos llamados a hacer los esfuerzos indispensables para que los cambios se produzcan. Eso nos hará bien como país. No hay que temerles a los cambios. Sí tenemos que implementarlos con responsabilidad, gradualidad y mucho diálogo. Seguro que desde ahí vamos a tener una inversión para el futuro”, señaló. En el mismo tema, el presidente de la multigremial indicó que “el país está en condiciones de avanzar”, precisando que se deben evaluar apoyos para las pequeñas y medianas empresas. Durante las últimas jornadas, la ministra Jara ya había sostenido reuniones con la Asociación Gremial Nacional de Pensionados del Sistema Privado de Chile (Anacpen), la Central Unitaria de Trabajadores (CUT) y la Coordinadora NO+AFP.",2022-03-24,droga
46,22598157.0,chile,seminariolocal,https://www.semanariolocal.cl/archivos/4884,Gore y Core invitan a organizaciones sociales a postular al fondo FNDR 7%,"Desde el 21 de marzo y hasta el 25 de abril estarán abiertas las postulaciones al fondo concursable FNDR 7%. Así lo dieron a conocer el gobernador regional, Patricio Vallespin y los consejeros regionales de la provincia de Osorno, María Angélica Barraza y Francisco Paredes, en el auditorio de la Municipalidad de la capital provincial, en la ceremonia de lanzamiento de los $4.616 millones que destinó el Gobierno Regional de Los Lagos a organizaciones sociales que resulten ganadores. El gobernador Patricio Vallespin, indicó que “es en un momento histórico, logramos mayores recursos en la negociación con el Ministerio de Hacienda y es para que las organizaciones que hacen cosas tan significativas, tengan más recursos para desarrollar sus proyectos y más facilidades a la hora de postular. Estamos demostrando que se pueden hacer las cosas de mejor manera, no va a ser a fines de año que se entreguen los recursos, sino a mediados de año lo que es un cambio fundamental para que puedan rendir muy bien, que fue una exigencia que siempre nos hicieron. Aumento que también La presidenta de la comisión provincia de Osorno, María Angélica Barraza, invitó a que más organizaciones participen, pues se aumentó en un 31%, es decir $1.540 millones, en relación al año pasado, para la región y para la provincia de Osorno se destinaron 1.384 millones e indicó que de 12 papeles que se solicitaban en años anteriores ahora disminuyó en 6 documentos, lo que facilita el proceso. En tanto, el consejero Francisco Paredes valoró que el concurso se abra en marzo y que además se disponga de un fono de WhatsApp, donde los dirigentes pueden aclarar todas las dudas correspondientes a sus proyectos y así realizar una postulación correcta al concurso. Las organizaciones sociales pueden postular desde este lunes 21 de marzo hasta el 25 de abril en www.goreloslagos.cl y pueden realizar consultas al WhatsApp +569 5810 4257.",2022-03-22,droga
47,22598161.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/21/full/cuerpo-principal/14/,Los incendios forestales aceleran el calentamiento en el Ártico,"Los incendios forestales liberan carbono marrón, debido a la quema de la biomasa, y los que se producen en el hemisferio norte están acelerando el calentamiento en el Ártico, lo que podría provocar aún mas fuegos en el futuro, según un estudio que publica One Earth. En los últimos 50 años, el Ártico se ha calentado a un ritmo tres veces superior que el del resto del planeta y parece que los incendios forestales están contribuyendo a impulsar esta discrepancia. El equipo encabezado por científicos chinos descubrió que el carbono marrón procedente de la quema de biomasa era responsable de, al menos, el doble de calentamiento que el carbono marrón de la quema de combustibles fósiles. Los incendios forestales van acompañados de grandes columnas de humo marrón, formado por partículas de carbono marrón suspendidas en el aire que suponen un peligro para la salud, y los investigadores sospechan que también podría estar contribuyendo al calentamiento global. Los resultados del estudio se lograron gracias a que en 2017, el buque rompehielos chino Xue Long se dirigió al Océano Ártico para examinar qué aerosoles flotaban en el aire del Ártico e identificar sus fuentes. Los científicos querían saber cómo afectaba al clima el carbono marrón liberado por los incendios forestales.",2022-03-21,droga
48,22598162.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/22/full/cuerpo-principal/9/,Avión que viajaba con 132 personas a bordo se estrella en China,"Un Boeing 737-800 de China Eastern se estrelló ayer en la provincia china de Guangxi con 132 personas a bordo, en la peor catástrofe aérea civil registrada en el país asiático desde 2010. El avión realizaba un trayecto de 1.357 kilómetros entre las ciudades de Kunming y Cantón cuando a las 14.19 horas comenzó a descender, cayendo 8 mil metros en tres minutos. Cerca de las 17 los equipos de rescate lograron apagar el fuego del siniestro y buscaban si habían supervivientes, lo que anoche era incierto. El presidente Xi Jinping dijo sentirse ""conmocionado"" por la tragedia.",2022-03-22,droga
49,22598163.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/22/full/cuerpo-principal/11/,"Brereton arribó a Chile, pero DT insiste que no está para jugar","Recién hoy en la tarde Martín Lasarte tendrá a su plantel completo de cara al encuentro del jueves frente a Brasil por la penúltima fecha de las Clasificatorias. Uno que llegó ayer y realizó trabajos en Juan Pinto Durán es el delantero Ben Brereton, que está en el foco de atención debido a su estado físico, ya que desde Inglaterra su entrenador en el Blackburn Rovers, Tony Mowbray, asegura que el artillero no está totalmente recuperado de su tobillo para jugar en el Maracaná. ""Hemos enviado nuestros registros médicos y nuestras opiniones sobre dónde creemos que está y creo que hay muy pocas posibilidades de que esté disponible en ese primer juego contra Brasil"", aseveró el DT. Mowbray, últimamente contrario a las permanentes solicitudes de la Roja para contar con Brereton, añadió que ""en un mundo ideal, debería quedarse acá para recuperarse, ponerse al día y avanzar en sus trabajos para jugar contra Coventry City"", e insistió, metiéndole presión al propio jugador, que debería bajarse del primer encuentro para continuar afinando su recuperación, que lo ha tenido fuera de las canchas tras lesionarse el 14 de febrero en un duelo del Championship. ""Ben lo ha pasado fantástico con Chile, pero si no se siente del todo bien, debería decírselo porque no querrán jugar con medio futbolista contra Brasil, querrán 11 troyanos que luchan por su país, no alguien a cojeando"".",2022-03-22,droga
50,22598164.0,chile,laestrelladechiloe,https://www.laestrellachiloe.cl/impresa/2022/03/22/full/cuerpo-principal/12/,Richarlison cree que la hinchada en el Maracaná será decisiva,"El delantero Richarlison, que se concentró ayer con Brasil para los partidos con Chile y Bolivia por las Clasificatorias al Mundial de Catar 2022, dijo que una masiva presencia de hinchas en el estadio Maracaná de Río de Janeiro será decisiva en el partido del jueves contra la Roja. El atacante del Everton inglés, un titular habitual en la ""Canarinha"" pero que se perdió los últimos partidos por lesión, aseguró que Chile es un equipo combativo y que será difícil porque se juega la vida en el partido del jueves en el Maracaná pero que, con el apoyo de su afición, su selección sabrá superar el reto. ""Va a ser un bello partido. Sabemos de la calidad del equipo de Chile. Pelea mucho. Lo vimos en la Copa América. Pero con la ayuda de la afición en un Maracaná que con seguridad estará lleno tenemos todas las condiciones para hacer un gran partido"", dijo el atacante. ""Contamos con el apoyo de los hinchas para hacer una gran fiesta en el Maracaná"", agregó Richarlison al ser interrogado sobre el apoyo que la selección podrá tener en el estadio más emblemático de Brasil en un partido para el que podrán ser vendidas todas las entradas tras el fin de todas las restricciones impuestas para combatir la pandemia del coronavirus. Richarlison agregó que aprovechará la nueva oportunidad para demostrar que puede ser uno de los convocados para el Mundial de Catar 2022, para el que Brasil ya está clasificado. El atacante del Everton dijo que uno de los cupos más disputados entre los brasileños que aspiran a disputar el Mundial es el de delantero, pero afirmó que confía en ser convocado para la esperada cita. ""Estoy concentrado en esa meta. Las veces que vine a aquí di mi vida. Fui titular en la mayoría de los partidos para los que fui convocado. Tengo que mantener mi ritmo y evolucionar a cada entrenamiento y a cada partido porque el Mundial está muy próximo y tengo que estar preparado si soy convocado"", aseguró.",2022-03-22,droga
